36009,"Utkal University, Bhubaneswar (Id: U-0366)","Biruppa College,Indupur, Kendrapara (Id: C-39656)",Affiliated College,Odisha,Kendrapara
36010,"Utkal University, Bhubaneswar (Id: U-0366)","Biswaguru Law College, Sikharpur, Cuttack (Id: C-39643)",Affiliated College,Odisha,Cuttack
36011,"Utkal University, Bhubaneswar (Id: U-0366)","B.J.B. +3 College, Gadarodang, Brahmagiri, Puri (Id: C-39579)",Affiliated College,Odisha,Puri
36012,"Utkal University, Bhubaneswar (Id: U-0366)","B.J.B. Autonomous College, BBSR, Khurda (Id: C-39680)",Affiliated College,Odisha,Khordha
36013,"Utkal University, Bhubaneswar (Id: U-0366)","B.M.M.Women’s College, Thoriasahi,Cuttack (Id: C-39840)",Affiliated College,Odisha,Cuttack
36014,"Utkal University, Bhubaneswar (Id: U-0366)","B.P.College,Antei, Kendrapara (Id: C-39576)",Affiliated College,Odisha,Kendrapara
36015,"Utkal University, Bhubaneswar (Id: U-0366)","B.P. College of Science & Edu., BBSR, Khurda (Id: C-39622)",Affiliated College,Odisha,Khordha
36016,"Utkal University, Bhubaneswar (Id: U-0366)","Brahma Bbarada College, Brahmabarada,Jajpur (Id: C-39759)",Affiliated College,Odisha,Jajapur
36017,"Utkal University, Bhubaneswar (Id: U-0366)","Brahmaeswar Mahavidyalaya, Dharmakirti,Puri (Id: C-39505)",Affiliated College,Odisha,Puri
36018,"Utkal University, Bhubaneswar (Id: U-0366)","Brahmani College, Dandisai, Kendrapara` (Id: C-39581)",Affiliated College,Odisha,Kendrapara
36019,"Utkal University, Bhubaneswar (Id: U-0366)","Brahmonjharilo Mahavidyalaya,Raipur, Phulnakhera, Cuttack (Id: C-39796)",Affiliated College,Odisha,Cuttack
36020,"Utkal University, Bhubaneswar (Id: U-0366)","BRM Institute of Management & Information Technology, Pubasasan, Kousalyagang, Puri (Id: C-39580)",Affiliated College,Odisha,Puri
36021,"Utkal University, Bhubaneswar (Id: U-0366)","B.R.Science College,Hatasahi Kacheri,Kendrapara (Id: C-39798)",Affiliated College,Odisha,Kendrapara
36022,"Utkal University, Bhubaneswar (Id: U-0366)","B.S. College, Daspalla (Id: C-39710)",Affiliated College,Odisha,Nayagarh
36023,"Utkal University, Bhubaneswar (Id: U-0366)","B.S.College,Nuahat,Jajpur (Id: C-39790)",Affiliated College,Odisha,Jajapur
36024,"Utkal University, Bhubaneswar (Id: U-0366)","Capital Academy of Professional Studies, 961/2421 (2nd floor), Forest Park, BBSR (Id: C-39736)",Affiliated College,Odisha,Khordha
36025,"Utkal University, Bhubaneswar (Id: U-0366)","Capital Law College, Plot No. A/63, CRP Square, Bhubaneswar (Id: C-39570)",Affiliated College,Odisha,Khordha
36026,"Utkal University, Bhubaneswar (Id: U-0366)","Centre for Development Education & Communication, 2, Chandrasekharpur, Bhubaneswar (Id: C-39833)",Affiliated College,Odisha,Khordha
36027,"Utkal University, Bhubaneswar (Id: U-0366)","Chaitanya Sahu College of Sci.&Arts, Nuapatna, Cuttack (Id: C-39813)",Affiliated College,Odisha,Cuttack
36028,"Utkal University, Bhubaneswar (Id: U-0366)","Chakradhara Institute of Rehabilitation Sciences, F-10, BJB Nagar, Bhubaneswar (Id: C-39589)",Affiliated College,Odisha,Khordha
36029,"Utkal University, Bhubaneswar (Id: U-0366)","Chitalo College,Chitalo, Jajpur (Id: C-39837)",Affiliated College,Odisha,Jajapur
36030,"Utkal University, Bhubaneswar (Id: U-0366)","Chitrotpala Women's College, Korua, Kendrapara (Id: C-39533)",Affiliated College,Odisha,Kendrapara
36031,"Utkal University, Bhubaneswar (Id: U-0366)","Chouda Mouza Bidyut Mahavidyalaya, Garhasanput (Id: C-39541)",Affiliated College,Odisha,Puri
36032,"Utkal University, Bhubaneswar (Id: U-0366)","Choudhar College, Choudwar, Cuttack (Id: C-39642)",Affiliated College,Odisha,Cuttack
36033,"Utkal University, Bhubaneswar (Id: U-0366)","Christ College, Cuttack (Id: C-39830)",Affiliated College,Odisha,Cuttack
36034,"Utkal University, Bhubaneswar (Id: U-0366)","City Women's College, Siripur, BBSR,Khurda (Id: C-39597)",Affiliated College,Odisha,Khordha
36035,"Utkal University, Bhubaneswar (Id: U-0366)","College of Business Management, Mukund Prasad, Khurda (Id: C-39764)",Affiliated College,Odisha,Khordha
36036,"Utkal University, Bhubaneswar (Id: U-0366)","College of Nursing, Plot No. 201, Ranihat, Cuttack (Id: C-39661)",Affiliated College,Odisha,Cuttack
36037,"Utkal University, Bhubaneswar (Id: U-0366)","Com. Point Institute of Technology, Gamhadia, Canal Road, Cuttack (Id: C-39673)",Affiliated College,Odisha,Cuttack
36038,"Utkal University, Bhubaneswar (Id: U-0366)","Computer Application Centre, Link Road, Arunodaya Market, Cuttack (Id: C-39609)",Affiliated College,Odisha,Cuttack
36039,"Utkal University, Bhubaneswar (Id: U-0366)","Cuttack College, Nayabazar, Cuttack (Id: C-39734)",Affiliated College,Odisha,Cuttack
36040,"Utkal University, Bhubaneswar (Id: U-0366)",Cuttack Homeopathic Medical College (Id: C-39640),Affiliated College,Odisha,Cuttack
36041,"Utkal University, Bhubaneswar (Id: U-0366)","Dampara Anchalik Mahavidyalaya,Dampara, Cuttack. (Id: C-39682)",Affiliated College,Odisha,Cuttack
36042,"Utkal University, Bhubaneswar (Id: U-0366)","DAV School of Business Management, Unit-8, BBSR (Id: C-39763)",Affiliated College,Odisha,Khordha
36043,"Utkal University, Bhubaneswar (Id: U-0366)","Dayavihar Degree College, Gadasahi, Kanas (Id: C-39666)",Affiliated College,Odisha,Puri
36044,"Utkal University, Bhubaneswar (Id: U-0366)","DDCE,Utkal University (Id: C-39712)",Constituent / University College,Odisha,Khordha
36045,"Utkal University, Bhubaneswar (Id: U-0366)","Debendra Satapathy Memorial College, Bhapur, Dhenkanal (Id: C-39572)",Affiliated College,Odisha,Dhenkanal
36046,"Utkal University, Bhubaneswar (Id: U-0366)","Debray Samarsing College, Ganeswarpur, Kendrapara (Id: C-39614)",Affiliated College,Odisha,Kendrapara
36047,"Utkal University, Bhubaneswar (Id: U-0366)","Delta College,Narayani Vihar,Bhitar Bampu, Kendrapara (Id: C-39828)",Affiliated College,Odisha,Kendrapara
36048,"Utkal University, Bhubaneswar (Id: U-0366)","Derabis College,Derabis, Kendrapara (Id: C-39559)",Affiliated College,Odisha,Kendrapara
36049,"Utkal University, Bhubaneswar (Id: U-0366)","D.G.B.K. Mahavisyalaya,Kasarda, Cuttack. (Id: C-39612)",Affiliated College,Odisha,Cuttack
36050,"Utkal University, Bhubaneswar (Id: U-0366)","Dharamasala Mahila Mohavidyalaya,(W) Jajpur (Id: C-39502)",Affiliated College,Odisha,Jajapur
36051,"Utkal University, Bhubaneswar (Id: U-0366)","Dharamasala Mohavidyalaya, Dharamsala,Jajpur (Id: C-39688)",Affiliated College,Odisha,Jajapur
36052,"Utkal University, Bhubaneswar (Id: U-0366)","Dhenkanal Autonomous College, Dhenkanal (Id: C-39767)",Affiliated College,Odisha,Dhenkanal
36053,"Utkal University, Bhubaneswar (Id: U-0366)","Dhenkanal College of Computer Sc. & Management, Muktadeipur Sasan, Dhenkanal (Id: C-39797)",Affiliated College,Odisha,Dhenkanal
36054,"Utkal University, Bhubaneswar (Id: U-0366)","Dhenkanal Evening College,Dhenkanal (Id: C-39654)",Affiliated College,Odisha,Dhenkanal
36055,"Utkal University, Bhubaneswar (Id: U-0366)","Dhenkanal Law College, Station Bazar, Dhenkanal (Id: C-39560)",Affiliated College,Odisha,Dhenkanal
36056,"Utkal University, Bhubaneswar (Id: U-0366)","Dhenkanal Mahila Mahavidyalaya(W), Dhenkanal (Id: C-39775)",Affiliated College,Odisha,Dhenkanal
36057,"Utkal University, Bhubaneswar (Id: U-0366)","D.J. +3 Mahavidyalaya, Bahada Jhola, Nayagarh (Id: C-39602)",Affiliated College,Odisha,Nayagarh
36058,"Utkal University, Bhubaneswar (Id: U-0366)","D.K.N.College,Branch,Cuttack (Id: C-39607)",Affiliated College,Odisha,Cuttack
36059,"Utkal University, Bhubaneswar (Id: U-0366)","Dr. A.C. Homeopathic Medical College & Hospital, Kharvel Nagar, Bhubaneswar. (Id: C-39548)",Affiliated College,Odisha,Khordha
36060,"Utkal University, Bhubaneswar (Id: U-0366)","Dreams School of Professional Studies, Khairapari, Tangi, Kotsahi, Cuttack (Id: C-39779)",Affiliated College,Odisha,Cuttack
36061,"Utkal University, Bhubaneswar (Id: U-0366)","D.R.Nayapalli College, Nayapalli, BBSR, Khurda (Id: C-39744)",Affiliated College,Odisha,Khordha
36062,"Utkal University, Bhubaneswar (Id: U-0366)","Dr. R.C.S.R.I of Sc. & Tech., Gania, Nayagarh (Id: C-39662)",Affiliated College,Odisha,Nayagarh
36063,"Utkal University, Bhubaneswar (Id: U-0366)","D.S. Law College, Kendrapara (Id: C-39826)",Affiliated College,Odisha,Kendrapara
36064,"Utkal University, Bhubaneswar (Id: U-0366)","Durga Charan Chilika College,Tangi, Khurda (Id: C-39694)",Affiliated College,Odisha,Khordha
36065,"Utkal University, Bhubaneswar (Id: U-0366)","Ekarma College,BBSR (Id: C-39558)",Affiliated College,Odisha,Khordha
36066,"Utkal University, Bhubaneswar (Id: U-0366)","Emarti Devi Women’s College,Nayasark,Ctc. (Id: C-39587)",Affiliated College,Odisha,Cuttack
36067,"Utkal University, Bhubaneswar (Id: U-0366)","English Language Training Institute, Maitree Vihar, Chandrasekharpur, Bhubaneswar (Id: C-39647)",Affiliated College,Odisha,Khordha
36068,"Utkal University, Bhubaneswar (Id: U-0366)","Gadibrahma College, Delanga (Id: C-39770)",Affiliated College,Odisha,Puri
36069,"Utkal University, Bhubaneswar (Id: U-0366)","Gadibrama Women's College, Kaduapada, Jagatsinghpur (Id: C-39671)",Affiliated College,Odisha,Jagatsinghapur
36070,"Utkal University, Bhubaneswar (Id: U-0366)","Gandhi Dental College, Badaraghunathpur, Madanpur, Khurda (Id: C-39610)",Affiliated College,Odisha,Khordha
36071,"Utkal University, Bhubaneswar (Id: U-0366)","Ganesh Institute of Engineering and Technology, Ekamra Vihar, Bhubaneswar (Id: C-39592)",Affiliated College,Odisha,Khordha
36072,"Utkal University, Bhubaneswar (Id: U-0366)","Garhapalasuni College,Garhapalasuni,Dhenkanal (Id: C-39808)",Affiliated College,Odisha,Dhenkanal
36073,"Utkal University, Bhubaneswar (Id: U-0366)","Gatiswar College, Malisahi, Nayagarh (Id: C-39858)",Affiliated College,Odisha,Nayagarh
36074,"Utkal University, Bhubaneswar (Id: U-0366)","G.C.College,Ramachandrapur, Jajpur (Id: C-39616)",Affiliated College,Odisha,Jajapur
36075,"Utkal University, Bhubaneswar (Id: U-0366)","G.M. Law College, Puri (Id: C-39735)",Affiliated College,Odisha,Puri
36076,"Utkal University, Bhubaneswar (Id: U-0366)","Godabarish Mohavidyalaya, Banpur,Khurda (Id: C-39766)",Affiliated College,Odisha,Khordha
36077,"Utkal University, Bhubaneswar (Id: U-0366)","Gopabandhu Ay. Mahavidyalaya, Puri (Id: C-39543)",Affiliated College,Odisha,Puri
36078,"Utkal University, Bhubaneswar (Id: U-0366)","Gopabandhu Sc.College,Athagarh,Cuttack (Id: C-39617)",Affiliated College,Odisha,Cuttack
36079,"Utkal University, Bhubaneswar (Id: U-0366)","Gopabandhu Women’s College, Athgarh, Cuttack. (Id: C-39753)",Affiliated College,Odisha,Cuttack
36080,"Utkal University, Bhubaneswar (Id: U-0366)","Gop College, Gop (Id: C-39695)",Affiliated College,Odisha,Puri
36081,"Utkal University, Bhubaneswar (Id: U-0366)","Gopinath Dev Degree College, Pratap Purusottampur (Id: C-39683)",Affiliated College,Odisha,Puri
36082,"Utkal University, Bhubaneswar (Id: U-0366)","GovindapurCollege, Sailo,Govindapur,Ctc. (Id: C-39829)",Affiliated College,Odisha,Cuttack
36083,"Utkal University, Bhubaneswar (Id: U-0366)","Govt. Autonomus College, Angul, (Id: C-39634)",Affiliated College,Odisha,Anugul
36084,"Utkal University, Bhubaneswar (Id: U-0366)","Govt. College of Physical Education, Kalinga Stadium, Nayapalli, Bhubaneswar (Id: C-39517)",Affiliated College,Odisha,Khordha
36085,"Utkal University, Bhubaneswar (Id: U-0366)","Govt. Women's College, Puri (Id: C-39834)",Affiliated College,Odisha,Puri
36086,"Utkal University, Bhubaneswar (Id: U-0366)","Haladia College, HaladiaKhurda (Id: C-39583)",Affiliated College,Odisha,Khordha
36087,"Utkal University, Bhubaneswar (Id: U-0366)","H.D.V. Science College, Panaspada, Puri (Id: C-39719)",Affiliated College,Odisha,Puri
36088,"Utkal University, Bhubaneswar (Id: U-0366)","Hindi Teachers Training Institute, Old Secretariat Building, Cuttack. (Id: C-39758)",Affiliated College,Odisha,Cuttack
36089,"Utkal University, Bhubaneswar (Id: U-0366)","Hindol College,Khagurikota, Dhenkanal (Id: C-39508)",Affiliated College,Odisha,Dhenkanal
36090,"Utkal University, Bhubaneswar (Id: U-0366)","Hingala Degree College,Saliada,Angul (Id: C-39562)",Affiliated College,Odisha,Anugul
36091,"Utkal University, Bhubaneswar (Id: U-0366)","Hi-Tech College of Nursing, Health Park, Pandara, Rasulgarh, Bhubaneswar (Id: C-39800)",Affiliated College,Odisha,Khordha
36092,"Utkal University, Bhubaneswar (Id: U-0366)","Hi-Tech College of Physiotherapy, Pandara, Bhubaneswar (Id: C-39535)",Affiliated College,Odisha,Khordha
36093,"Utkal University, Bhubaneswar (Id: U-0366)","Hi-Tech. Dental College & Hospital, Health Park, Rasulgarh, Bhubaneswar (Id: C-39608)",Affiliated College,Odisha,Khordha
36094,"Utkal University, Bhubaneswar (Id: U-0366)","Hi-Tech. Medical College & Hospital, Pandra, Rasulgarh, Bhubaneswar (Id: C-39706)",Affiliated College,Odisha,Khordha
36095,"Utkal University, Bhubaneswar (Id: U-0366)","H.N.S.College,Chandol, Kendrapara (Id: C-39718)",Affiliated College,Odisha,Kendrapara
36096,"Utkal University, Bhubaneswar (Id: U-0366)","IMAGE, Pot No. 302, IMAGE Campus, Rasulgarh, Bhubaneswar (Id: C-39726)",Affiliated College,Odisha,Khordha
36097,"Utkal University, Bhubaneswar (Id: U-0366)","Indira Gandhi Degree Women's College, Nimapara (Id: C-39669)",Affiliated College,Odisha,Puri
36098,"Utkal University, Bhubaneswar (Id: U-0366)","Indira Gandhi Mahila Mohavidyalaya, Jajpur (Id: C-39515)",Affiliated College,Odisha,Jajapur
36099,"Utkal University, Bhubaneswar (Id: U-0366)","Indira Gandhi Memorial Ay. Medical College & Hospital, Pokhariput, Bhubaneswar (Id: C-39577)",Affiliated College,Odisha,Khordha
36100,"Utkal University, Bhubaneswar (Id: U-0366)","Institute of Entrepreneurship Development, Odisha, 123, Mancheswar I. E. BBSR (Id: C-39785)",Affiliated College,Odisha,Khordha
36101,"Utkal University, Bhubaneswar (Id: U-0366)","Institute of Health Sciences, N-2/41, IRC Village, Nayapalli, Bhubaneswar (Id: C-39729)",Affiliated College,Odisha,Khordha
36102,"Utkal University, Bhubaneswar (Id: U-0366)","Institute of Mathematics & Application, Andharua, Bhubaneswar (Id: C-39827)",Affiliated College,Odisha,Khordha
36103,"Utkal University, Bhubaneswar (Id: U-0366)","Institute of Media Studies, OCHC Complex, Janpath, Kharvel Nagar, Bhubaneswar (Id: C-39594)",Affiliated College,Odisha,Khordha
36104,"Utkal University, Bhubaneswar (Id: U-0366)","Institute of Technology & Management Studies, Praja Niketan, Nimapara, Puri (Id: C-39793)",Affiliated College,Odisha,Puri
36105,"Utkal University, Bhubaneswar (Id: U-0366)","International Institute of Rehabilitation Sciences & Research, HIG-27, Jayadev Vihar, Bhubaneswar (Id: C-39803)",Affiliated College,Odisha,Khordha
36106,"Utkal University, Bhubaneswar (Id: U-0366)","Inter Science Degree College,, Kantabad, Khurda (Id: C-39783)",Affiliated College,Odisha,Khordha
36107,"Utkal University, Bhubaneswar (Id: U-0366)","IPSAR, IPSAR House, Sector- 6 CDA, Cuttack-14 (Id: C-39778)",Affiliated College,Odisha,Cuttack
36108,"Utkal University, Bhubaneswar (Id: U-0366)","Janata College, Kuhuri, khurda (Id: C-39529)",Affiliated College,Odisha,Khordha
36109,"Utkal University, Bhubaneswar (Id: U-0366)","Janata College,Satmaile,Dhenkanal (Id: C-39716)",Affiliated College,Odisha,Dhenkanal
36110,"Utkal University, Bhubaneswar (Id: U-0366)","Jatni College, Jatni, Khurda (Id: C-39520)",Affiliated College,Odisha,Khordha
36111,"Utkal University, Bhubaneswar (Id: U-0366)","Jenapur Degree College, Jenapur,Jajpur (Id: C-39760)",Affiliated College,Odisha,Jajapur
36112,"Utkal University, Bhubaneswar (Id: U-0366)","Jewels International (Chetana College of Special Edn.) A/3, Institutional Area, BBSR (Id: C-39698)",Affiliated College,Odisha,Khordha
36113,"Utkal University, Bhubaneswar (Id: U-0366)","Jhadeswar Degree College, Tolkani,Jajpur (Id: C-39839)",Affiliated College,Odisha,Jajapur
36114,"Utkal University, Bhubaneswar (Id: U-0366)","Jhankad Mahila Mohavidyalaya, Tirtol, Jagatsinghpur (Id: C-39591)",Affiliated College,Odisha,Jagatsinghapur
36115,"Utkal University, Bhubaneswar (Id: U-0366)","Jiral College,Jiral,Dhenkanal (Id: C-39844)",Affiliated College,Odisha,Dhenkanal
36116,"Utkal University, Bhubaneswar (Id: U-0366)","J.K.B.K.College, OMP Square, Cuttack (Id: C-39644)",Affiliated College,Odisha,Cuttack
36117,"Utkal University, Bhubaneswar (Id: U-0366)","J.N.College,Kuanpal, Cuttack (Id: C-39807)",Affiliated College,Odisha,Cuttack
36118,"Utkal University, Bhubaneswar (Id: U-0366)","Junabhadra College, Birana,Jajpur (Id: C-39542)",Affiliated College,Odisha,Jajapur
36119,"Utkal University, Bhubaneswar (Id: U-0366)","Kabi Prasanna Patsani Anchalika Degree Mohavidyalaya,Malipada, Khurda (Id: C-39613)",Affiliated College,Odisha,Khordha
36120,"Utkal University, Bhubaneswar (Id: U-0366)","Kadambini Pal Women's College,Rajatota,Jajpur (Id: C-39672)",Affiliated College,Odisha,Jajapur
36121,"Utkal University, Bhubaneswar (Id: U-0366)","Kalapathar Dhalapathor College, Kalapathar, Cuttack (Id: C-39812)",Affiliated College,Odisha,Cuttack
36122,"Utkal University, Bhubaneswar (Id: U-0366)","Kalinga College of Commerce, Samantarapur, BBSR (Id: C-39711)",Affiliated College,Odisha,Khordha
36123,"Utkal University, Bhubaneswar (Id: U-0366)","Kalinga Institute of Management & Technology, 7th Floor, OCHC Complex, Unit-III, Bhubaneswar (Id: C-39852)",Affiliated College,Odisha,Khordha
36124,"Utkal University, Bhubaneswar (Id: U-0366)","Kalinga Law College, Malipada, Narangarh, Khurda (Id: C-39650)",Affiliated College,Odisha,Khordha
36125,"Utkal University, Bhubaneswar (Id: U-0366)","Kalyanpur College, Kalyanpur, Puri (Id: C-39769)",Affiliated College,Odisha,Puri
36126,"Utkal University, Bhubaneswar (Id: U-0366)","Kamakshyanagar College,Kamakshyanagar,Dhenkanal (Id: C-39738)",Affiliated College,Odisha,Dhenkanal
36127,"Utkal University, Bhubaneswar (Id: U-0366)","Kanas College, Kanas, Puri (Id: C-39855)",Affiliated College,Odisha,Puri
36128,"Utkal University, Bhubaneswar (Id: U-0366)","Kandakhai College of Sc. & Arts, Kandakhai, Bajarkote, Puri (Id: C-39625)",Affiliated College,Odisha,Puri
36129,"Utkal University, Bhubaneswar (Id: U-0366)","Kandarpur College, Kandarpur,Cuttack (Id: C-39836)",Affiliated College,Odisha,Cuttack
36130,"Utkal University, Bhubaneswar (Id: U-0366)","Kaniha College, Kaniha, Angul (Id: C-39788)",Affiliated College,Odisha,Anugul
36131,"Utkal University, Bhubaneswar (Id: U-0366)","Kanpur Anchalik Mahavidyalaya,Kanpur,Cuttack (Id: C-39720)",Affiliated College,Odisha,Cuttack
36132,"Utkal University, Bhubaneswar (Id: U-0366)","Karilopatna College, Karilopatna,Kendrapara (Id: C-39831)",Affiliated College,Odisha,Kendrapara
36133,"Utkal University, Bhubaneswar (Id: U-0366)","Kasinath Mohavidyalaya, Kaipada,Jajpur (Id: C-39747)",Affiliated College,Odisha,Jajapur
36134,"Utkal University, Bhubaneswar (Id: U-0366)","K.B.College,Baranga,Khurda (Id: C-39757)",Affiliated College,Odisha,Khordha
36135,"Utkal University, Bhubaneswar (Id: U-0366)","K.B.D.A.V.College, Nirakarpur, Khurda (Id: C-39847)",Affiliated College,Odisha,Khordha
36136,"Utkal University, Bhubaneswar (Id: U-0366)","K.C.Mohavidyalaya, Korai,Jajpur (Id: C-39777)",Affiliated College,Odisha,Jajapur
36137,"Utkal University, Bhubaneswar (Id: U-0366)","K.D.S.Women’s College, Darakhapatna,Cuttack (Id: C-39504)",Affiliated College,Odisha,Cuttack
36138,"Utkal University, Bhubaneswar (Id: U-0366)","Kendrapara Autonomous College, Kendrapara, (Id: C-39525)",Affiliated College,Odisha,Kendrapara
36139,"Utkal University, Bhubaneswar (Id: U-0366)","Kendrapara Evening College,Kendrapara (Id: C-39573)",Affiliated College,Odisha,Kendrapara
36140,"Utkal University, Bhubaneswar (Id: U-0366)","Kharasrota Mohavidyalaya, Singhpur,Jajpur (Id: C-39787)",Affiliated College,Odisha,Jajapur
36141,"Utkal University, Bhubaneswar (Id: U-0366)","Kirti Institute of Management & Technology, Chandi Mandir Chhak, Cuttack (Id: C-39732)",Affiliated College,Odisha,Cuttack
36142,"Utkal University, Bhubaneswar (Id: U-0366)","Kishore Nagar College,Kishore Nagar,Cuttack (Id: C-39593)",Affiliated College,Odisha,Cuttack
36143,"Utkal University, Bhubaneswar (Id: U-0366)","K.N.Women's College,BBSR, Khurda (Id: C-39526)",Affiliated College,Odisha,Khordha
36144,"Utkal University, Bhubaneswar (Id: U-0366)","Konark Bhagabati College, Konark (Id: C-39524)",Affiliated College,Odisha,Puri
36145,"Utkal University, Bhubaneswar (Id: U-0366)","Konark Women's College, Sarada, Konark (Id: C-39724)",Affiliated College,Odisha,Puri
36146,"Utkal University, Bhubaneswar (Id: U-0366)","Korua Women's College, Korua,Kendrapara (Id: C-39530)",Affiliated College,Odisha,Kendrapara
36147,"Utkal University, Bhubaneswar (Id: U-0366)","K.P.A.N.College, Bankoi,Khurda (Id: C-39687)",Affiliated College,Odisha,Khordha
36148,"Utkal University, Bhubaneswar (Id: U-0366)","Krushna Priya Devi Degree Women's College, Daspalla (Id: C-39600)",Affiliated College,Odisha,Nayagarh
36149,"Utkal University, Bhubaneswar (Id: U-0366)","KuajangaCollege,Kujanga,Jagatsinghpur (Id: C-39717)",Affiliated College,Odisha,Jagatsinghapur
36150,"Utkal University, Bhubaneswar (Id: U-0366)","L.B.College,Angola, Jajpur (Id: C-39681)",Affiliated College,Odisha,Jajapur
36151,"Utkal University, Bhubaneswar (Id: U-0366)","L.B.College,Ayatpur, Kendrapara (Id: C-39704)",Affiliated College,Odisha,Kendrapara
36152,"Utkal University, Bhubaneswar (Id: U-0366)","L.N.Sahu Mahavidyalaya,,Jagatpur,Cuttack (Id: C-39686)",Affiliated College,Odisha,Cuttack
36153,"Utkal University, Bhubaneswar (Id: U-0366)","Loknath Mohavidyalaya, Korua,Patkura, Kenedrapara (Id: C-39730)",Affiliated College,Odisha,Kendrapara
36154,"Utkal University, Bhubaneswar (Id: U-0366)","Lord Jagannath Mission's College of Nursing, Plot No.228/237, Mancheswar Industrial Estate, Bhubaneswar (Id: C-39566)",Affiliated College,Odisha,Khordha
36155,"Utkal University, Bhubaneswar (Id: U-0366)","Maa Tarini Mohavidyalaya, Panikoili,Jajpur (Id: C-39563)",Affiliated College,Odisha,Jajapur
36156,"Utkal University, Bhubaneswar (Id: U-0366)","M.A.College,Lemalo,Cuttack (Id: C-39772)",Affiliated College,Odisha,Cuttack
36157,"Utkal University, Bhubaneswar (Id: U-0366)","Madhupur College,Kalan,Jajpur (Id: C-39604)",Affiliated College,Odisha,Jajapur
36158,"Utkal University, Bhubaneswar (Id: U-0366)","Mahabirod College,Mahabirod,Dhenkanal (Id: C-39556)",Affiliated College,Odisha,Dhenkanal
36159,"Utkal University, Bhubaneswar (Id: U-0366)","Mahanadi Mahavidyalaya, Khakhadi, Cuttack (Id: C-39856)",Affiliated College,Odisha,Cuttack
36160,"Utkal University, Bhubaneswar (Id: U-0366)","Mahanadi Vihar Women's College, ,Mahanadivihar, Cuttack (Id: C-39544)",Affiliated College,Odisha,Cuttack
36161,"Utkal University, Bhubaneswar (Id: U-0366)","Mahanga Women’s College,(W)Pallisahi, Mahanga,Cuttack (Id: C-39708)",Affiliated College,Odisha,Cuttack
36162,"Utkal University, Bhubaneswar (Id: U-0366)","Maharshi College of Natural Law, BBSR, Khurda (Id: C-39780)",Affiliated College,Odisha,Khordha
36163,"Utkal University, Bhubaneswar (Id: U-0366)","Maharshi Womens College, Sailashree Vihar, Bhubaneswar (Id: C-39554)",Affiliated College,Odisha,Khordha
36164,"Utkal University, Bhubaneswar (Id: U-0366)","Mahima Mahavidyalaya,Joranda,Dhenkanal (Id: C-39702)",Affiliated College,Odisha,Dhenkanal
36165,"Utkal University, Bhubaneswar (Id: U-0366)","M.A.K.Multipurpose College,Nimasahi, Cuttack (Id: C-39635)",Affiliated College,Odisha,Cuttack
36166,"Utkal University, Bhubaneswar (Id: U-0366)","Malagiri Mahavidyalaya,Pallahara,Angul (Id: C-39849)",Affiliated College,Odisha,Anugul
36167,"Utkal University, Bhubaneswar (Id: U-0366)","Mangala Institute of Technology, Gundicha Vihar, 6th Lane, Puri (Id: C-39824)",Affiliated College,Odisha,Puri
36168,"Utkal University, Bhubaneswar (Id: U-0366)","Mangala Mahavidyalaya, Kakatpur (Id: C-39606)",Affiliated College,Odisha,Puri
36169,"Utkal University, Bhubaneswar (Id: U-0366)","Mangalpur Women's College, Mangalpur,Jajpur (Id: C-39605)",Affiliated College,Odisha,Jajapur
36170,"Utkal University, Bhubaneswar (Id: U-0366)","Maniabadha College,Cuttack (Id: C-39509)",Affiliated College,Odisha,Cuttack
36171,"Utkal University, Bhubaneswar (Id: U-0366)","Manjari Devi College of Nursing, Plot -68, Rasulgarh, Bhubaneswar (Id: C-39561)",Affiliated College,Odisha,Khordha
36172,"Utkal University, Bhubaneswar (Id: U-0366)","Marshaghai College,Marshaghai, Kendrapara (Id: C-39727)",Affiliated College,Odisha,Kendrapara
36173,"Utkal University, Bhubaneswar (Id: U-0366)","Mathakaragola College,Mathakaragola,DKL (Id: C-39619)",Affiliated College,Odisha,Dhenkanal
36174,"Utkal University, Bhubaneswar (Id: U-0366)",M.G. College of Education and Tech. Astarang (Id: C-39675),Affiliated College,Odisha,Puri
36175,"Utkal University, Bhubaneswar (Id: U-0366)","M.G.M. College of Edn. & Tech., Kousalyagang, Puri (Id: C-39746)",Affiliated College,Odisha,Puri
36176,"Utkal University, Bhubaneswar (Id: U-0366)","M.H.D.Mohavidyalaya, Chhotia,Jajpur (Id: C-39550)",Affiliated College,Odisha,Jajapur
36177,"Utkal University, Bhubaneswar (Id: U-0366)","Millenium Academy of Higher Education, Nayagarh (Id: C-39523)",Affiliated College,Odisha,Nayagarh
36178,"Utkal University, Bhubaneswar (Id: U-0366)","MITS School of Biotechnology, 2P, Infocity, Patia, Chandaka Industrial Estate, Bhubaneswar (Id: C-39751)",Affiliated College,Odisha,Khordha
36179,"Utkal University, Bhubaneswar (Id: U-0366)","Mothers Business School, Unit-I, Bhubaneswar (Id: C-39860)",Affiliated College,Odisha,Khordha
36180,"Utkal University, Bhubaneswar (Id: U-0366)","M.P.Mahavidyalaya, Erakana,Cuttack (Id: C-39567)",Affiliated College,Odisha,Cuttack
36181,"Utkal University, Bhubaneswar (Id: U-0366)","M.S.College,Baramba, Cuttack (Id: C-39848)",Affiliated College,Odisha,Cuttack
